HoV,CAOLH_SumFlow,CAORH_SumFlow,LAOLH_SumFlow,LAORH_SumFlow,MIXP,AMBP,AMBT,R600_HD,R610_HS1,R611_HS1,R612_HS1,R613_HS1,R620_HS1,R620_HS2,R620_HS3,R621_HS1,R621_HS2,R621_HS3
CGAN_ASD949,242.04576,257.3769,147.30627,146.87321,2577.925,101235.28,293.98935,159.59538,146.78952,154.81688,128.58116,130.61983,74.92637,37.965046,113.0828,75.014725,38.00509,112.90762
CGAN_ASD950,279.7901,294.15454,176.72035,167.66013,3591.2285,102922.13,298.0584,158.51622,144.0988,154.38498,128.12173,132.1432,75.1722,37.991074,113.03617,75.08082,38.033756,113.0264
CGAN_ASD951,196.18591,209.58385,124.14827,120.59879,1746.8081,101133.62,298.20193,158.55247,144.68282,152.21315,128.48137,131.21843,78.86687,38.973568,113.00091,77.866165,38.962692,112.98698
CGAN_ASD952,246.91211,255.8482,153.44557,149.25873,2799.5178,103059.46,294.62042,159.42247,143.09898,151.37039,126.30464,128.80197,79.03191,38.975777,112.99844,77.98013,39.024708,113.03466
CGAN_ASD953,282.71658,292.59406,178.42303,169.76303,3631.754,103264.86,297.0067,158.29927,141.68486,150.57663,126.2359,129.0719,79.14349,39.01673,112.97739,78.05007,39.056286,113.058754
CGAN_ASD954,198.17871,212.83453,121.36734,123.271385,1596.0986,100110.03,292.7598,161.90808,135.5233,139.55853,119.75487,121.05424,74.79627,37.964783,113.06309,74.92281,37.96792,112.87408
CGAN_ASD955,238.98242,250.4345,149.54694,145.48856,2533.6274,102824.84,295.36456,163.05899,132.32217,136.85703,119.21879,122.25524,74.93068,37.919212,113.03848,74.86271,37.97091,112.98473
CGAN_ASD956,276.16125,293.98965,176.96848,167.86722,3580.218,100034.59,300.61166,160.02359,132.94662,140.4425,121.4297,125.82168,75.06174,37.969788,113.0668,74.937584,37.976303,112.99535
CGAN_ASD957,199.71529,210.69696,122.93388,123.711044,1807.5259,100370.766,294.07733,158.45969,135.98534,140.8345,120.95234,122.799065,78.78824,38.95119,113.0425,77.87567,38.955906,112.959145
CGAN_ASD958,245.89888,254.01282,150.21512,149.47142,2694.2126,101662.81,292.87274,158.69647,133.98746,140.07231,119.75722,121.89865,78.83552,38.958267,112.99463,77.876595,38.958374,113.01016
CGAN_ASD959,283.56616,289.97806,173.8451,170.48082,3464.1506,102598.72,292.79068,158.53978,132.6116,139.78595,119.160164,121.64799,78.89657,38.971832,112.96045,77.89069,38.96688,113.04832
CGAN_ASD960,195.8151,210.55923,121.43989,121.33817,1602.2402,100267.164,294.47452,161.83455,133.92982,137.31474,119.23369,121.573555,74.917336,37.936684,113.0678,74.961174,37.980206,112.90896
CGAN_ASD961,234.52174,248.84697,149.89893,145.00726,2554.1084,103441.31,296.72543,163.57793,131.4792,134.35829,119.0413,121.637665,75.17689,38.002213,113.03252,74.958206,38.03573,112.98067
CGAN_ASD962,277.14938,287.35843,170.79865,167.57591,3279.7063,103350.68,294.3187,162.92627,130.18399,136.11734,118.00106,121.09578,75.05999,37.96321,113.01279,74.95688,37.985516,113.00859
CGAN_ASD963,197.84343,209.8716,122.52914,123.21157,1792.4296,100311.72,295.12094,158.56259,134.65698,139.10704,120.32724,122.182465,78.79978,38.961422,113.03982,77.87937,38.955048,112.95378
CGAN_ASD964,244.18129,252.88693,149.92632,149.45615,2700.4395,102908.16,294.31857,159.61584,131.10767,136.55109,117.96222,119.920044,78.80691,38.960976,112.99296,77.863625,38.952465,113.01119
CGAN_ASD965,274.9235,287.42923,175.16495,168.21062,3555.4998,102930.99,300.1369,158.5061,128.38756,133.64026,117.86399,120.09373,78.97746,39.02656,112.98444,77.980316,39.006435,113.022285
CGAN_ASD966,195.11682,207.98135,121.539795,120.39459,1564.8444,101227.516,294.83008,162.3699,133.1162,136.10075,118.99441,121.312775,74.94703,37.973423,113.05366,74.92825,37.991623,112.91721
CGAN_ASD967,238.4507,251.31612,148.04329,145.46437,2522.5166,100839.305,295.1714,162.04636,132.21172,137.21744,119.182526,122.08228,75.00171,37.948284,113.06196,74.96431,37.984043,112.948166
CGAN_ASD968,275.64987,288.2659,173.32222,167.02762,3401.1528,102260.07,296.81696,161.74219,130.20248,136.73466,118.67131,122.39873,75.140884,37.977947,113.026184,74.99493,37.995148,113.01435
CGAN_ASD969,195.49416,208.07047,123.56229,121.94501,1764.6007,102115.51,298.9386,159.32904,130.4109,134.70471,118.99481,120.94985,78.78711,38.970493,113.01528,77.83847,38.927082,112.97108
CGAN_ASD970,240.81065,253.01602,151.55437,147.97,2753.5276,100765.95,296.86322,158.1745,132.41345,137.52495,119.77599,121.96877,78.9102,38.986546,113.0123,77.91192,38.977455,112.98398
CGAN_ASD971,279.5164,288.27557,174.69884,169.34612,3517.7864,102930.85,296.21985,158.51564,129.74597,136.02989,117.96058,120.351074,78.899956,38.988457,112.971504,77.89891,38.97313,113.03609
CGAN_ASD972,189.11385,203.36627,125.71176,117.53232,1501.4629,103100.484,298.7257,161.4455,136.20721,139.4967,123.07239,125.59513,75.82094,38.23762,112.968346,75.42644,38.186558,112.95672
CGAN_ASD973,234.39214,250.82207,151.8897,145.067,2618.0176,103663.76,298.04575,162.9517,135.92668,139.35057,122.086296,124.60125,75.297066,38.047512,113.04068,75.06682,38.08846,112.9696
CGAN_ASD974,274.50366,292.88922,168.47241,169.36792,3275.1846,100199.93,294.54523,162.1154,136.66084,143.24658,122.86708,124.74122,74.84025,37.966194,113.06797,74.86209,37.936638,112.90044
CGAN_ASD975,195.77733,208.90666,123.512,121.68592,1710.476,101983.51,298.7685,159.76736,134.49663,139.67966,121.99609,124.16365,78.80004,38.966568,113.00444,77.828964,38.925644,112.97579
CGAN_ASD976,239.35411,252.07724,151.95012,147.64706,2765.962,102452.09,298.6133,159.65005,133.49022,138.7391,120.717,122.740845,78.91707,38.99252,113.0134,77.936424,38.996216,112.9961
CGAN_ASD977,282.16992,295.92334,172.09866,171.90756,3431.0657,100568.74,292.52338,158.40099,137.82167,143.25676,122.81391,123.836174,78.75975,38.98918,113.008514,77.80918,38.963924,112.954315
CGAN_ASD978,189.36366,207.36359,126.15111,120.4607,1703.055,100948.695,299.78687,160.36647,127.92745,127.930626,117.08149,119.01787,75.403725,38.140594,113.026855,75.14192,38.096104,112.903946
CGAN_ASD979,232.24754,252.03537,151.14735,144.98132,2681.4644,100885.66,300.47455,162.44423,126.299126,128.2985,116.21632,119.37244,74.92147,37.95336,113.086876,74.72237,37.951115,112.944405
CGAN_ASD980,271.95148,286.19073,166.00229,167.74168,3168.758,100873.89,293.518,162.82982,126.297874,130.68904,115.59282,117.478935,74.86695,37.965538,113.0414,74.839615,37.9226,112.92472
CGAN_ASD981,200.62067,211.0859,121.78465,124.43398,1789.2921,99616.49,292.74414,157.44136,131.46931,135.50026,117.57134,119.40464,78.72778,38.943436,113.036674,77.82538,38.921005,112.94745
CGAN_ASD982,237.53426,250.16357,149.9784,147.42404,2743.5042,101739.95,298.71033,158.42369,125.36388,128.92735,115.23216,117.111694,78.849144,38.99335,113.00899,77.895546,38.958992,112.9811
CGAN_ASD983,276.02765,287.61954,174.15646,168.61655,3519.2722,101357.09,298.0863,157.51955,125.716034,130.57066,115.88513,118.283806,78.96911,39.0134,112.97805,77.93289,38.976543,113.01035
CGAN_ASD984,193.48566,207.31038,126.43174,119.165436,1576.1603,103377.66,297.42032,160.3179,143.25151,148.31087,126.87782,129.66234,75.47245,38.161747,112.954735,75.20228,38.12405,112.96833
CGAN_ASD985,241.36562,254.66525,153.40591,144.968,2730.681,101834.08,297.71033,159.61269,142.31596,150.56595,126.336555,130.36653,75.14022,37.960377,113.05706,75.080246,38.03774,113.00175
CGAN_ASD986,278.31696,294.70715,168.73022,169.93353,3303.4363,101825.53,293.3198,161.18507,142.1808,150.11374,126.00178,127.712105,74.91047,37.98497,113.058655,74.95278,37.975636,112.91454
CGAN_ASD987,196.79442,210.60164,124.11104,121.70324,1715.5057,102261.05,298.75455,159.51923,140.48433,147.14926,125.98047,128.46254,78.72723,38.946835,112.99429,77.7657,38.91085,112.98178
CGAN_ASD988,240.22404,254.52296,154.31744,147.19016,2848.833,101397.89,299.5854,158.1247,140.01909,146.50272,125.43484,127.77316,79.05223,39.01682,113.02546,78.03136,39.044235,112.99627
CGAN_ASD989,286.65244,294.5268,175.56583,171.69681,3516.238,102890.3,292.3844,158.96677,140.86395,149.3276,124.63995,126.95796,78.95894,38.97918,112.97456,77.925354,39.0033,113.03947
CGAN_ASD990,188.03127,203.75433,124.914215,117.6476,1488.7952,103341.26,298.26108,161.72981,136.36136,139.65479,123.012146,125.5803,75.50006,38.155724,112.96445,75.20003,38.107407,112.956406
CGAN_ASD991,228.61191,248.77235,152.49217,143.3873,2609.3093,103425.13,300.10065,162.62047,136.49892,138.6619,122.53618,124.52717,75.422554,38.111893,113.05068,75.15549,38.14261,112.928505
CGAN_ASD992,275.7251,290.6112,168.75507,168.1752,3238.0955,102132.68,293.76804,162.8614,135.76535,142.11223,121.4912,123.72972,75.04096,37.99351,113.050995,75.00524,38.000084,112.93798
CGAN_ASD993,200.61401,212.6418,122.96897,123.521996,1783.769,99421.35,292.74176,158.16724,141.13327,146.78763,124.01489,126.02577,78.91449,38.971428,113.055916,77.961266,38.993145,112.942505
CGAN_ASD994,237.46698,251.44106,151.74657,146.76225,2761.6157,102157.53,299.148,159.32927,134.21191,139.38922,121.162834,123.21542,78.98776,39.01465,113.02285,77.99657,39.01892,112.98564
CGAN_ASD995,281.43863,298.60184,171.54578,172.36484,3420.183,99830.78,292.6613,158.38353,139.58142,144.38588,123.88825,124.5316,78.823845,39.020157,113.03064,77.86412,38.989445,112.91275
CGAN_ASD996,186.87808,201.63239,124.46719,119.42175,1672.4117,101092.96,299.5712,160.90266,119.223785,117.35658,111.59557,112.64264,75.4793,38.16556,113.0238,75.17371,38.115166,112.90675
CGAN_ASD997,229.77461,250.44672,147.37706,146.46602,2603.987,100852.75,298.55142,163.92668,118.35689,118.4383,110.39197,112.49019,74.64712,37.893433,113.0726,74.54189,37.86277,112.925735
CGAN_ASD998,266.6637,283.9698,170.43169,166.05829,3326.9646,103076.33,299.56195,163.90672,114.77034,115.29715,108.669815,111.29599,74.91632,37.97868,113.03947,74.76417,37.933987,112.96789
CGAN_ASD999,194.80956,204.2696,121.77952,123.01006,1793.6373,101680.94,298.06104,158.92448,117.796875,118.45927,109.77683,111.13432,78.92556,39.011513,113.03739,77.952225,38.961384,112.95482
CGAN_ASD1000,239.07631,249.84962,147.2204,148.53322,2636.5525,101068.2,295.22974,158.27159,118.969635,121.23621,109.98645,111.60877,78.574875,38.94501,113.00071,77.70764,38.870113,112.96228
CGAN_ASD1001,275.65952,286.21024,171.27914,169.1603,3413.2175,101055.09,295.83447,157.74345,118.427246,121.632,110.290695,112.34954,78.67744,38.965313,112.97209,77.734604,38.886826,112.98967
CGAN_ASD1002,199.37381,213.23926,125.076645,122.38292,1701.0841,100329.74,295.86374,161.20006,135.65042,140.04819,120.96836,123.94134,74.87068,37.936752,113.060265,74.90784,37.967175,112.92937
CGAN_ASD1003,241.26695,250.99779,149.09108,145.9363,2509.3296,103425.14,294.1305,163.07468,133.75235,138.72545,119.74232,122.678375,75.00087,37.934727,113.032425,74.94381,37.99738,112.98916
CGAN_ASD1004,276.61075,294.7015,177.45135,168.11191,3602.0073,100091.93,300.7389,159.81873,134.22871,142.10786,122.41078,126.77484,75.05773,37.966938,113.06508,74.956345,37.977913,112.99705
CGAN_ASD1005,196.76071,209.43944,123.10015,122.481285,1781.1692,100365.05,296.24,158.77968,136.55334,141.56602,122.03294,124.091,78.76192,38.95869,113.0307,77.83443,38.945057,112.95681
CGAN_ASD1006,244.98964,255.06276,151.13617,148.83208,2710.644,99818.28,293.41537,157.70941,137.0437,143.29073,122.281906,124.586044,78.91366,38.97129,113.006386,77.91062,38.9781,112.99319
CGAN_ASD1007,280.6894,292.2041,173.55194,170.40642,3463.2935,100555.57,293.6941,157.91782,135.62059,141.68779,121.80621,123.61878,78.82614,38.980156,112.98861,77.82242,38.96089,112.993454
CGAN_ASD1008,197.49014,210.77248,122.55153,122.85538,1580.1,101355.07,293.66748,163.60445,131.7436,134.61807,117.72934,119.51019,74.8436,37.978607,113.040924,74.88393,37.974247,112.90759
CGAN_ASD1009,238.26166,253.91643,148.0596,147.10516,2507.3516,100120.68,294.9212,163.30156,131.41426,135.59541,118.63204,121.12731,74.96987,37.943825,113.06871,74.94458,37.97321,112.92407
CGAN_ASD1010,276.74475,289.40753,174.83897,168.57423,3388.4028,103454.15,296.69635,164.09952,127.62163,132.54964,116.94653,120.47967,75.06063,37.95473,113.01275,74.87944,37.974724,113.02503
CGAN_ASD1011,196.9705,211.65594,124.05681,123.94816,1803.4788,100082.06,296.88754,159.39691,133.1954,136.96281,119.914795,121.83069,78.76055,38.962444,113.038506,77.82502,38.935806,112.93613
CGAN_ASD1012,241.58098,253.2447,151.78888,149.58359,2755.971,103078.734,297.67093,160.39314,128.08003,132.30426,116.70378,118.507164,78.79266,38.97555,113.00347,77.86232,38.955368,112.99477
CGAN_ASD1013,279.5739,289.71603,175.68208,170.49757,3531.5234,103195.09,297.39032,159.61966,127.52618,132.93,116.73184,118.959076,78.891174,38.995953,112.971924,77.90265,38.973034,113.029465
CGAN_ASD1014,189.34778,204.05463,126.08043,118.976944,1487.7627,102476.27,298.42865,163.3458,129.90884,131.02277,119.00768,120.98059,75.74332,38.214176,112.98553,75.350586,38.165913,112.93928
CGAN_ASD1015,235.16925,250.80496,150.7822,146.84726,2521.628,103462.42,296.39545,165.46436,129.40929,131.00854,117.541046,119.69881,75.12914,38.008057,113.033966,74.9171,38.02725,112.95387
CGAN_ASD1016,277.66287,290.36838,169.48572,170.00525,3163.3733,102312.83,292.81042,165.97081,128.21082,132.4701,116.470535,118.77198,74.972046,37.958645,113.02978,74.903656,37.964897,112.9551
CGAN_ASD1017,196.16406,212.68077,124.06399,124.12941,1741.6912,99994.16,297.86017,160.29842,131.88956,135.07684,119.75525,121.64354,78.68158,38.941658,113.03356,77.73828,38.896435,112.92445
CGAN_ASD1018,239.2008,253.70238,151.62196,148.84273,2706.983,100882.625,297.98956,160.25034,129.62573,133.33398,118.171555,120.07109,78.85943,38.989758,113.01618,77.88699,38.967117,112.9655
CGAN_ASD1019,276.04926,289.89542,175.82678,169.68549,3498.053,101391.555,298.93912,159.89935,128.12529,132.67593,117.82226,120.07454,78.962135,39.01537,112.98623,77.9308,38.988132,112.99844
CGAN_ASD1020,205.71086,217.01811,127.465256,122.72425,1721.1633,101690.07,295.5345,159.21394,147.22195,155.54752,128.39801,131.9977,75.16888,38.05085,113.00815,75.19438,38.07172,112.97099
CGAN_ASD1021,244.6146,258.09216,155.011,146.38976,2769.5928,102175.34,297.48892,159.57106,146.13286,155.18565,128.80573,132.83403,75.19877,37.977695,113.05338,75.14608,38.06448,113.005455
CGAN_ASD1022,283.44614,297.81546,175.32501,170.64064,3498.4673,103152.02,295.45178,160.58307,144.44098,153.79901,127.80951,130.86404,75.09336,37.989597,113.038124,75.05303,38.024864,112.99006
CGAN_ASD1023,206.52855,217.97783,128.25652,126.87437,1913.265,101425.46,293.8849,159.92615,145.99014,153.65489,127.82779,129.98813,78.82762,38.954727,113.01432,77.84779,38.9743,112.98522
CGAN_ASD1024,252.55736,266.42905,152.04938,152.8985,2759.7053,100268.32,291.96,158.63795,147.7907,154.54347,128.80145,129.97154,78.98796,39.013126,113.04609,78.042206,39.05375,112.94275
CGAN_ASD1025,285.0555,295.3621,179.99042,171.5339,3649.7275,103375.0,296.93997,159.36427,141.69727,150.37099,126.305435,129.08293,79.118164,39.011253,112.975136,78.03093,39.051125,113.05757
CGAN_ASD1026,197.32848,214.12306,126.45216,123.488785,1698.4178,100988.47,297.12634,163.04901,134.59738,136.96208,120.88253,123.43547,75.13428,38.038868,113.04322,74.99242,38.03497,112.925835
CGAN_ASD1027,237.4234,255.07198,153.92609,146.77802,2692.937,100969.414,299.12628,163.21176,132.83612,137.15907,120.852165,124.30126,74.85348,37.904865,113.06433,74.75251,37.939358,112.96957
CGAN_ASD1028,278.07138,293.11057,176.55989,169.15971,3481.703,101327.36,298.04514,162.39708,132.08772,138.95358,120.505005,124.48033,75.0579,37.953606,113.03432,74.92793,37.972908,113.01114
CGAN_ASD1029,206.30896,217.50804,126.34309,128.81847,1900.5426,102512.9,293.8912,161.08835,133.56567,138.00221,119.13539,120.68155,78.62539,38.914814,113.028946,77.7455,38.912815,112.96503
CGAN_ASD1030,247.80566,256.485,151.59052,150.91093,2705.7551,101533.88,292.7874,159.53201,134.31984,140.21204,120.04731,122.152435,78.817055,38.954746,112.99413,77.86392,38.955437,113.00703
CGAN_ASD1031,278.62607,292.31628,177.67596,170.24333,3572.897,101095.32,299.0376,158.89757,131.94734,137.51874,120.52507,123.00704,79.04565,39.02326,112.9854,77.98179,39.013588,113.01031
CGAN_ASD1032,190.9356,205.4149,125.62532,119.83214,1525.529,102322.914,297.2832,162.68938,133.3379,135.051,120.6717,122.817444,75.47225,38.138206,112.98216,75.155525,38.10535,112.94139
CGAN_ASD1033,241.12247,254.39127,147.96545,147.75844,2466.7957,100739.77,293.82288,163.80466,132.88539,137.31439,119.49664,121.89493,74.89535,37.928917,113.0614,74.89924,37.96337,112.92895
CGAN_ASD1034,277.8727,292.00754,172.89262,169.62727,3343.3154,101658.49,295.5067,163.44133,131.22336,137.1476,119.32028,122.368484,74.98967,37.95548,113.032585,74.90285,37.96227,112.979904
CGAN_ASD1035,201.74867,212.83063,123.84125,126.072395,1804.8492,102276.23,294.58826,160.79361,132.9486,137.26808,118.86742,120.51743,78.65619,38.934708,113.024025,77.78253,38.919586,112.96638
CGAN_ASD1036,245.9696,255.39798,151.29381,150.63477,2709.2886,102191.39,294.1006,160.01846,132.05042,137.35641,118.71147,120.68715,78.81287,38.961773,112.99469,77.868034,38.95555,113.005196
CGAN_ASD1037,285.2754,292.30817,174.89966,171.91556,3470.054,102291.125,292.67725,159.19977,132.02995,138.77278,118.81883,121.24294,78.89061,38.973606,112.9596,77.8921,38.96568,113.04335
CGAN_ASD1038,192.61365,208.19147,124.99777,122.40236,1570.7695,103264.83,295.15295,163.32921,133.08694,136.10388,119.68774,121.39804,75.13817,38.110115,112.95473,75.00844,38.038624,112.93626
CGAN_ASD1039,233.80615,252.37505,153.46722,146.33444,2646.6836,103238.32,299.2887,163.63545,131.88315,133.63812,119.65066,121.777336,75.21801,38.049965,113.046135,74.99747,38.069565,112.94158
CGAN_ASD1040,277.36545,292.08755,176.52441,169.14311,3469.3862,103571.4,298.15454,163.7308,129.11058,134.12549,118.1857,121.779564,75.053215,37.959373,113.02389,74.87868,37.981518,113.022194
CGAN_ASD1041,198.07518,210.87492,124.089775,123.93014,1813.9371,100919.42,296.36823,159.53725,133.67824,137.8739,119.945076,121.76296,78.69752,38.950996,113.036545,77.80965,38.932964,112.951614
CGAN_ASD1042,240.52599,255.53757,153.6888,149.10945,2791.2449,100556.48,298.7881,159.34435,132.2352,136.69098,120.26561,122.43048,78.93676,38.99583,113.01784,77.91356,38.98444,112.969666
CGAN_ASD1043,279.4267,291.13776,177.0727,170.17853,3561.667,101599.44,297.97626,158.77525,130.50598,136.20746,119.19564,121.639114,78.97334,39.007584,112.981026,77.93997,38.99373,113.01815
CGAN_ASD1044,202.67778,215.5006,125.19442,123.78848,1641.8682,100452.484,294.3875,162.70367,137.35492,141.8054,121.72985,124.377304,74.91489,37.956944,113.06106,74.96794,37.994053,112.91608
CGAN_ASD1045,241.45116,257.33078,147.88979,148.51735,2487.9546,100134.805,293.8689,163.37607,137.5184,142.76895,122.64527,124.72504,74.86176,37.93693,113.08028,74.908035,37.964993,112.89851
CGAN_ASD1046,279.50513,297.40994,179.61424,169.74323,3615.5903,101199.98,300.50876,161.55649,134.89307,142.31024,122.720795,127.05679,75.09525,37.965595,113.05438,74.97884,37.997757,113.01171
CGAN_ASD1047,196.69113,212.09013,124.66383,123.08085,1746.1118,100246.5,298.0268,159.93942,137.41544,142.33203,123.60553,125.847336,78.75926,38.955574,113.02076,77.79207,38.925346,112.94865
CGAN_ASD1048,241.10269,254.34377,153.21501,148.83444,2769.1792,101842.54,298.32794,160.26544,134.23836,139.34135,121.34757,123.38504,78.92408,38.991215,113.01369,77.93704,38.998074,112.99167
CGAN_ASD1049,284.941,296.86487,174.5139,173.08559,3461.836,101116.85,292.44202,159.42009,137.29164,143.29979,122.50378,124.011826,78.788284,38.97723,112.99128,77.81561,38.96206,112.984245
CGAN_ASD1050,187.90073,201.55615,122.71305,119.89707,1493.4193,103072.74,295.1383,163.2628,127.13382,129.39348,116.27773,118.18943,75.24516,38.11246,112.94186,75.04947,38.035732,112.96135
